Index_ID,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
11898,6227844,Closed,currency 1,-823,0,-459.0,-459.0,,0,93654.0,0.0,0.0,0.0,Consumer credit,-444,
11900,5666352,Closed,currency 1,-2425,0,-1330.0,-1420.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-1418,
11902,6003159,Closed,currency 1,-1124,0,-941.0,-915.0,,0,44833.5,0.0,0.0,0.0,Consumer credit,-727,
11903,6829903,Active,currency 1,-199,0,1439.0,,,0,0.0,0.0,0.0,0.0,Credit card,-11,
11904,5626345,Active,currency 1,-208,0,899.0,,,0,67500.0,61803.0,0.0,0.0,Credit card,-30,
11906,6357937,Active,currency 1,-874,0,221.0,,52753.5,0,1350000.0,,,0.0,Consumer credit,-17,0.0
11909,5578780,Closed,currency 1,-82,0,-22.0,-28.0,,0,18000.0,0.0,0.0,0.0,Consumer credit,-27,
11910,5625196,Closed,currency 1,-1791,0,-1607.0,-1579.0,,0,53995.5,0.0,0.0,0.0,Consumer credit,-983,0.0
11912,6240288,Active,currency 1,-245,0,835.0,,,0,675000.0,176409.0,0.0,0.0,Credit card,-44,
11913,6246837,Active,currency 1,-152,0,212.0,,,0,130896.0,,,0.0,Consumer credit,-7,
11914,6778898,Closed,currency 1,-833,0,-527.0,-527.0,,0,71199.0,0.0,0.0,0.0,Consumer credit,-512,
11915,6276763,Closed,currency 1,-168,0,197.0,-67.0,,0,252225.0,0.0,0.0,0.0,Consumer credit,-63,
11916,5098425,Closed,currency 1,-2866,0,-2532.0,-2560.0,0.0,0,175486.5,0.0,0.0,0.0,Consumer credit,-2551,
11917,6141304,Active,currency 1,-1016,0,9942.0,,,0,31500.0,,,0.0,Credit card,-1016,
11918,5493472,Closed,currency 1,-1486,0,-1393.0,-1383.0,,0,20686.5,0.0,0.0,0.0,Consumer credit,-726,
11919,6354666,Closed,currency 1,-1464,0,-1130.0,-1159.0,,0,93255.3,0.0,,0.0,Consumer credit,-730,
11920,6498129,Closed,currency 1,-1691,0,135.0,-1148.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-46,0.0
11921,6173423,Active,currency 1,-103,0,628.0,,0.0,0,342000.0,247698.0,0.0,0.0,Consumer credit,-41,
11922,5141591,Closed,currency 1,-663,0,-482.0,-443.0,,0,24696.0,0.0,,0.0,Consumer credit,-443,
11923,5025546,Closed,currency 1,-1724,0,-1420.0,-1571.0,,0,80140.5,0.0,,0.0,Consumer credit,-491,
11924,5886365,Closed,currency 1,-1401,0,-1098.0,-1098.0,0.0,0,26238.06,,,0.0,Consumer credit,-1098,
11925,5249362,Closed,currency 1,-354,0,744.0,-60.0,,0,1471842.0,0.0,0.0,0.0,Car loan,-51,
11927,5718213,Active,currency 1,-217,0,1509.0,,,0,0.0,0.0,0.0,0.0,Credit card,-3,
11928,5463121,Active,currency 1,-1502,0,324.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-681,
11929,5108055,Closed,currency 1,-2819,0,-994.0,-1806.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-646,
11931,5659809,Active,currency 1,-320,0,3332.0,,,0,270000.0,77935.5,,0.0,Credit card,-13,
11932,5542835,Active,currency 1,-1261,0,2392.0,,,0,9450000.0,1589197.5,0.0,0.0,Mortgage,-4,44059.5
11933,6630492,Closed,currency 1,-1540,0,-1358.0,-1358.0,0.0,0,29330.775,0.0,0.0,0.0,Consumer credit,-1358,0.0
11934,6376633,Active,currency 1,-480,0,585.0,,,0,225000.0,164421.0,,0.0,Consumer credit,-16,
11935,6353890,Closed,currency 1,-1009,0,-827.0,-827.0,,0,20988.0,0.0,,0.0,Consumer credit,-825,32258.925
11936,5783602,Closed,currency 1,-893,0,-710.0,-739.0,,0,25830.0,0.0,0.0,0.0,Consumer credit,-737,
11937,6272292,Active,currency 1,-1228,0,599.0,,,0,589500.0,258124.5,0.0,0.0,Consumer credit,-8,
11938,6240109,Active,currency 1,-341,0,1485.0,,,0,1005318.0,700452.0,0.0,0.0,Consumer credit,-2,
11939,5147342,Closed,currency 1,-2533,0,-1438.0,-2224.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-154,
11942,5466780,Closed,currency 1,-580,0,-217.0,-338.0,,0,40288.5,0.0,0.0,0.0,Consumer credit,-336,0.0
11943,5929984,Closed,currency 1,-2065,0,-1699.0,-1692.0,,0,38524.5,0.0,0.0,0.0,Consumer credit,-974,0.0
11944,6231550,Active,currency 1,-679,0,1147.0,,,0,351000.0,119092.5,0.0,0.0,Consumer credit,-6,14899.5
11945,5439322,Closed,currency 1,-2280,0,-1185.0,-1590.0,,0,362443.5,0.0,,0.0,Consumer credit,-1588,13396.5
11946,5662358,Active,currency 1,-205,0,10.0,,0.0,1,128209.5,21059.235,0.0,0.0,Consumer credit,-20,
11947,5605496,Active,currency 1,-739,0,31187.0,,,0,405000.0,400189.5,,0.0,Credit card,-16,
11948,6393696,Closed,currency 1,-2812,0,-2600.0,-2751.0,4482.855,0,24584.67,0.0,0.0,0.0,Consumer credit,-2751,
11949,5071712,Closed,currency 1,-383,0,-82.0,-72.0,,0,144000.0,0.0,0.0,0.0,Consumer credit,-68,
11950,6594977,Closed,currency 1,-2824,0,-2518.0,-2491.0,,0,68674.5,0.0,0.0,0.0,Consumer credit,-972,
11953,5428825,Active,currency 1,-1181,0,646.0,,,0,675000.0,196650.0,0.0,0.0,Consumer credit,-26,
11954,6240024,Closed,currency 1,-1015,0,-658.0,-931.0,,0,82746.0,0.0,0.0,0.0,Consumer credit,-919,
11955,5908887,Closed,currency 1,-1178,0,-995.0,-994.0,,0,24745.5,0.0,,0.0,Consumer credit,-994,
11956,5955934,Active,currency 1,-645,0,1194.0,,0.0,0,450000.0,36893.475,413106.525,0.0,Credit card,-625,
11960,6778711,Active,currency 1,-1240,0,1506.0,,,0,247500.0,42874.875,204625.125,0.0,Credit card,-16,
11962,5462460,Active,currency 1,-1004,0,92.0,,,0,270000.0,260122.5,0.0,0.0,Credit card,-4,
11964,6459892,Closed,currency 1,-306,0,-29.0,-29.0,,0,131085.0,0.0,0.0,0.0,Consumer credit,-24,0.0
11965,6083481,Active,currency 1,-2627,0,4678.0,,,0,2520000.0,1624032.0,0.0,0.0,Mortgage,-49,
11966,5707052,Closed,currency 1,-550,0,-2.0,-368.0,,0,78525.0,0.0,,0.0,Consumer credit,-268,17100.0
11967,5080268,Closed,currency 1,-443,0,653.0,-308.0,,0,85500.0,0.0,0.0,0.0,Consumer credit,-277,
11969,5142560,Active,currency 1,-796,0,1022.0,,,0,0.0,0.0,0.0,0.0,Credit card,-32,
11970,6492386,Active,currency 1,-612,0,31028.0,,,0,58500.0,37098.36,21401.64,0.0,Credit card,-27,
11972,6424406,Closed,currency 1,-350,0,199.0,-72.0,,0,95728.5,0.0,,0.0,Consumer credit,-69,
11975,5194161,Closed,currency 1,-2427,0,-2152.0,-2181.0,0.0,0,47338.02,0.0,0.0,0.0,Consumer credit,-2181,
11977,5140511,Closed,currency 1,-2915,0,-2703.0,-2730.0,7758.45,0,44028.0,0.0,0.0,0.0,Consumer credit,-2702,
11978,5457527,Active,currency 1,-44,0,1052.0,,,0,900000.0,900495.0,0.0,0.0,Consumer credit,-38,
11981,5427934,Closed,currency 1,-2228,0,-402.0,-403.0,,0,2700000.0,0.0,0.0,0.0,Consumer credit,-95,
11984,5693523,Closed,currency 1,-2611,0,-1515.0,-1990.0,40569.075,0,450000.0,0.0,0.0,0.0,Consumer credit,-283,
11985,5796581,Closed,currency 1,-1830,0,-1496.0,-1737.0,,0,25515.0,0.0,,0.0,Consumer credit,-858,
11986,5712893,Closed,currency 1,-504,0,-172.0,-172.0,,0,0.0,0.0,0.0,0.0,Credit card,-168,
11987,5838668,Closed,currency 1,-1347,0,-657.0,-280.0,,0,0.0,0.0,,0.0,Credit card,-277,67.5
11988,6047745,Active,currency 1,-289,0,76.0,,,0,112500.0,0.0,,0.0,Consumer credit,-3,10012.5
11991,6784443,Closed,currency 1,-703,0,-399.0,-399.0,,0,216000.0,0.0,0.0,0.0,Consumer credit,-43,
11993,6787932,Closed,currency 1,-816,0,371.0,-313.0,,0,238162.5,0.0,0.0,0.0,Consumer credit,-229,
11994,6800665,Active,currency 1,-1665,0,12689.0,,,0,135000.0,4.5,,0.0,Credit card,-56,19386.0
11997,5028529,Closed,currency 1,-1363,0,-1059.0,-1059.0,,0,71104.5,0.0,0.0,0.0,Consumer credit,-1022,76500.0
11998,5179436,Closed,currency 1,-1064,0,-882.0,-882.0,,0,21357.0,0.0,,0.0,Consumer credit,-877,
11999,5557588,Closed,currency 1,-2700,0,-2394.0,-2394.0,,0,43114.5,0.0,,0.0,Consumer credit,-1268,
12000,5054329,Active,currency 1,-2647,0,,,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-363,13500.0
12003,5730994,Closed,currency 1,-1198,0,416.0,-344.0,,0,1575000.0,0.0,0.0,0.0,Consumer credit,-325,0.0
12004,5223870,Active,currency 1,-749,0,,,,0,337500.0,,,0.0,Credit card,-12,16123.5
12006,6430130,Closed,currency 1,-353,0,-56.0,-56.0,,0,679455.0,0.0,0.0,0.0,Consumer credit,-34,0.0
12007,6347396,Closed,currency 1,-1611,0,-1304.0,-1299.0,,0,87075.0,0.0,0.0,0.0,Consumer credit,-717,
12008,5024727,Active,currency 1,-487,0,57.0,,,0,0.0,3111.525,,0.0,Credit card,-18,
12009,6089487,Closed,currency 1,-459,0,-94.0,-122.0,,0,177373.08,0.0,,0.0,Consumer credit,-120,
12011,6787306,Closed,currency 1,-1781,0,-1616.0,-1616.0,0.0,0,44838.0,0.0,0.0,0.0,Consumer credit,-1616,
12012,5715538,Active,currency 1,-264,0,833.0,,0.0,0,450000.0,,,0.0,Consumer credit,-19,12162.15
12018,5483282,Active,currency 1,-1562,0,246.0,,,0,450000.0,67423.5,0.0,0.0,Consumer credit,-9,
12020,5386832,Active,currency 1,-1239,0,-994.0,,,0,86850.0,0.0,0.0,0.0,Consumer credit,-286,
12021,5792392,Closed,currency 1,-2714,0,-2406.0,-2402.0,,0,46120.5,0.0,0.0,0.0,Consumer credit,-2393,
12023,5396303,Active,currency 1,-65,0,238.0,,,0,33430.5,31045.5,0.0,0.0,Consumer credit,-32,
12024,5233436,Closed,currency 1,-2312,0,-1947.0,-1942.0,,0,155137.5,0.0,0.0,0.0,Consumer credit,-1939,
12025,6258217,Closed,currency 1,-431,0,-249.0,-395.0,,0,75402.0,0.0,,0.0,Consumer credit,-60,
12026,5803443,Closed,currency 1,-2792,0,-2457.0,-2486.0,8979.165,0,40500.0,0.0,0.0,0.0,Consumer credit,-2486,
12027,5600381,Closed,currency 1,-1005,0,-913.0,-858.0,,0,12613.5,,,0.0,Consumer credit,-855,
12028,6385742,Closed,currency 1,-1452,0,-1361.0,-1361.0,,0,23373.0,0.0,0.0,0.0,Consumer credit,-835,
12029,6569587,Closed,currency 1,-895,0,-711.0,-708.0,,0,75600.0,0.0,0.0,0.0,Consumer credit,-707,59877.0
12030,5561030,Closed,currency 1,-1151,0,-970.0,-910.0,,0,13684.5,,,0.0,Consumer credit,-907,
12031,5446662,Active,currency 1,-188,0,1638.0,,,0,269775.0,258916.5,0.0,0.0,Consumer credit,-45,
12035,5140096,Closed,currency 1,-373,0,-251.0,-310.0,,0,13455.0,0.0,0.0,0.0,Consumer credit,-309,
12037,5378587,Active,currency 1,-659,0,414.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-4,
12038,5439398,Active,currency 1,-1206,0,-755.0,,,0,0.0,0.0,0.0,0.0,Credit card,-15,
12039,6441501,Closed,currency 1,-1062,0,34.0,-817.0,,0,1661922.0,0.0,0.0,0.0,Car loan,-608,
12042,6386604,Closed,currency 1,-578,0,-213.0,-300.0,,0,181935.36,0.0,,0.0,Consumer credit,-297,
12046,6268616,Closed,currency 1,-1497,0,-1347.0,-994.0,,0,104269.5,,,0.0,Consumer credit,-991,
12047,5112973,Closed,currency 1,-2838,0,-2107.0,-2542.0,,0,550737.0,0.0,,0.0,Consumer credit,-2540,32463.0
12048,5497495,Closed,currency 1,-588,0,-526.0,-526.0,0.0,0,92559.645,0.0,0.0,0.0,Consumer credit,-520,
12049,6373221,Closed,currency 1,-512,0,-178.0,-357.0,,0,35349.12,0.0,,0.0,Consumer credit,-353,
12053,5714051,Closed,currency 1,-1587,0,-855.0,-833.0,,0,96880.5,0.0,0.0,0.0,Consumer credit,-799,
12054,5152543,Closed,currency 1,-641,0,-95.0,-95.0,,0,99139.5,0.0,,0.0,Consumer credit,-45,
12055,5068452,Active,currency 1,-242,0,1381.0,,,0,0.0,0.0,0.0,0.0,Credit card,-25,
12057,5484408,Active,currency 1,-384,0,731.0,,,0,94500.0,0.0,,0.0,Credit card,-112,
12058,6155039,Closed,currency 1,-464,0,-283.0,-283.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-130,0.0
12059,5410421,Active,currency 1,-427,0,303.0,,,0,504000.0,299794.5,0.0,0.0,Consumer credit,-66,
12061,5099745,Active,currency 1,-164,0,1668.0,,,0,247500.0,241674.21,5825.79,0.0,Credit card,-9,
12062,5117879,Active,currency 1,-242,0,56.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-59,0.0
12063,5541572,Closed,currency 1,-404,0,-39.0,-251.0,,0,30915.0,0.0,,0.0,Consumer credit,-203,
12065,5396417,Closed,currency 1,-2327,0,-1233.0,-1501.0,,0,378004.5,,,0.0,Consumer credit,-1501,
12069,5453658,Closed,currency 1,-991,0,-259.0,-714.0,,0,103459.5,0.0,,0.0,Consumer credit,-381,
12071,5320851,Active,currency 1,-2840,0,-1724.0,,11835.0,0,135000.0,-440.91,54440.91,0.0,Credit card,-649,
12072,5634179,Closed,currency 1,-330,0,-148.0,-120.0,,0,48388.5,,,0.0,Consumer credit,-109,
12074,5105267,Closed,currency 1,-379,0,382.0,-226.0,,0,310146.57,0.0,,0.0,Consumer credit,-219,0.0
12075,6131760,Active,currency 1,-2672,0,-2103.0,,,0,180000.0,,,0.0,Consumer credit,-2104,1643.76
12076,5484439,Closed,currency 1,-2428,0,-1331.0,-1331.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-905,
12078,6515393,Active,currency 1,-415,0,681.0,,,0,135000.0,315.0,0.0,0.0,Credit card,-56,
12079,5042159,Closed,currency 1,-1024,0,-599.0,-625.0,0.0,0,282804.3,0.0,0.0,0.0,Consumer credit,-624,
12080,6075915,Closed,currency 1,-2866,0,-2654.0,-2682.0,0.0,0,31037.31,0.0,0.0,0.0,Consumer credit,-2682,
12081,5059340,Closed,currency 1,-1330,0,-1167.0,-1167.0,,0,47565.0,,,0.0,Consumer credit,-1167,
12087,6486308,Closed,currency 1,-116,0,-100.0,-112.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-109,
12088,6439311,Active,currency 1,-230,0,854.0,,,0,148500.0,141655.5,0.0,0.0,Credit card,-5,
12089,5204551,Closed,currency 1,-706,0,-525.0,-525.0,,0,81454.5,0.0,,0.0,Consumer credit,-377,
12091,5119783,Active,currency 1,-2790,0,-1671.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-630,
12092,5014955,Active,currency 1,-609,0,-397.0,,0.0,0,30685.5,0.0,0.0,0.0,Consumer credit,-600,
12093,5900628,Active,currency 1,-462,0,729.0,,,0,112500.0,109080.0,0.0,0.0,Credit card,-52,
12095,6272239,Closed,currency 1,-1363,0,-997.0,-1212.0,,0,50580.0,0.0,0.0,0.0,Consumer credit,-1212,6939.0
12096,5066696,Active,currency 1,-232,0,835.0,,,0,475690.5,403051.5,,0.0,Consumer credit,-7,134689.5
12100,5677501,Closed,currency 1,-448,0,-358.0,-358.0,0.0,0,32454.09,0.0,0.0,0.0,Consumer credit,-353,4500.0
12101,5899723,Closed,currency 1,-2398,0,-2061.0,-2182.0,0.0,0,54470.7,0.0,0.0,0.0,Consumer credit,-2182,
12102,5076569,Closed,currency 1,-2722,0,-1809.0,-2030.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1408,
12103,5158470,Active,currency 1,-156,0,357.0,,,0,157009.5,118777.5,0.0,0.0,Consumer credit,-5,
12104,5218915,Active,currency 1,-83,0,,,,0,45000.0,0.0,0.0,0.0,Credit card,-79,
12105,6087412,Active,currency 1,-714,0,10245.0,,,0,166500.0,,,0.0,Credit card,-4,
12108,6522335,Closed,currency 1,-1345,0,-978.0,-978.0,,0,81900.0,0.0,0.0,0.0,Consumer credit,-978,
12109,5569780,Active,currency 1,-235,0,1002.0,,,0,67500.0,47290.5,0.0,0.0,Credit card,-71,
12114,5087864,Active,currency 1,-372,0,724.0,,0.0,0,135000.0,-495.0,135495.0,0.0,Credit card,-219,22500.0
12117,6265460,Closed,currency 1,-1557,0,-827.0,-824.0,,0,162000.0,0.0,0.0,0.0,Consumer credit,-543,
12119,5115879,Closed,currency 1,-165,0,200.0,-137.0,,0,140310.0,,,0.0,Consumer credit,-134,13500.0
12120,5466180,Closed,currency 1,-592,0,,-402.0,,0,4500.0,,,0.0,Consumer credit,-402,
12121,6525100,Closed,currency 1,-2318,0,-1984.0,-2012.0,,0,83430.0,0.0,,0.0,Consumer credit,-722,
12122,6629863,Active,currency 1,-1182,0,-470.0,,,0,0.0,4401.045,,0.0,Credit card,-22,
12124,6583586,Closed,currency 1,-2561,0,-2348.0,-2376.0,0.0,0,26537.76,0.0,0.0,0.0,Consumer credit,-2376,0.0
12125,5747498,Closed,currency 1,-1037,0,-701.0,-701.0,,0,75672.0,0.0,,0.0,Credit card,-701,
12126,5090505,Active,currency 1,-1173,0,654.0,,,0,900000.0,427734.0,0.0,0.0,Consumer credit,-13,23125.5
12127,5565096,Closed,currency 1,-2321,0,-1773.0,-2122.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-321,
12128,5536234,Closed,currency 1,-784,0,-481.0,-757.0,,0,54265.5,0.0,0.0,0.0,Consumer credit,-755,0.0
12129,6147991,Active,currency 1,-228,0,877.0,,,0,450000.0,438327.0,0.0,0.0,Credit card,-41,
12130,5188834,Closed,currency 1,-2545,0,-2246.0,-2232.0,,0,239314.5,,,0.0,Consumer credit,-2232,
12131,6419025,Closed,currency 1,-2825,0,-2429.0,-2456.0,0.0,0,104737.5,0.0,0.0,0.0,Consumer credit,-2456,
12132,5738054,Closed,currency 1,-847,0,247.0,-211.0,,0,965556.0,0.0,0.0,0.0,Consumer credit,-164,11029.5
12133,6054083,Closed,currency 1,-260,0,1566.0,-223.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-214,936630.0
12134,6429409,Active,currency 1,-851,0,-667.0,,,0,26955.0,5130.0,,0.0,Consumer credit,-518,
12135,5404721,Closed,currency 1,-2388,0,-2051.0,-2111.0,0.0,0,45883.35,0.0,0.0,0.0,Consumer credit,-2111,
12136,5741535,Closed,currency 1,-1452,0,-1269.0,-1269.0,,0,28737.0,0.0,,0.0,Consumer credit,-1130,12881.25
12138,6090430,Closed,currency 1,-2289,0,-2077.0,-2105.0,,0,64474.2,0.0,,0.0,Consumer credit,-850,0.0
12140,5725265,Closed,currency 1,-2236,0,-1840.0,-2142.0,0.0,0,141750.0,0.0,0.0,0.0,Consumer credit,-2142,
12141,6778785,Closed,currency 1,-2481,0,-2296.0,-2296.0,0.0,0,57857.13,0.0,0.0,0.0,Consumer credit,-2269,76500.0
12144,6210732,Closed,currency 1,-2182,0,-1817.0,-1885.0,,0,49545.0,0.0,,0.0,Consumer credit,-1883,20250.0
12145,5824504,Active,currency 1,-129,0,,,0.0,0,400500.0,399078.0,1421.91,0.0,Credit card,-15,0.0
12149,6093934,Active,currency 1,-308,0,1518.0,,,0,247500.0,225720.0,0.0,0.0,Consumer credit,-27,6907.5
12150,6050327,Closed,currency 1,-843,0,-113.0,-266.0,,0,50040.0,0.0,,0.0,Consumer credit,-218,2317.5
12151,5070355,Active,currency 1,-431,0,299.0,,,0,468000.0,262710.0,0.0,0.0,Consumer credit,-47,
12153,5383255,Closed,currency 1,-1390,0,-1100.0,-1100.0,0.0,0,166104.0,0.0,0.0,0.0,Consumer credit,-1100,0.0
12154,5057112,Active,currency 1,-1339,0,-251.0,,,0,225000.0,195106.5,0.0,0.0,Credit card,-72,
12156,5227415,Closed,currency 1,-2740,0,-2620.0,-2624.0,13572.585,0,38811.06,0.0,0.0,0.0,Consumer credit,-2619,
12158,6037555,Closed,currency 1,-1200,0,-925.0,-901.0,,0,69066.0,0.0,0.0,0.0,Consumer credit,-863,14805.0
12159,5037016,Closed,currency 1,-1891,0,-1345.0,-1345.0,,0,196830.0,0.0,,0.0,Consumer credit,-1159,0.0
12160,5864662,Closed,currency 1,-1346,0,-950.0,-1162.0,0.0,0,131585.85,0.0,0.0,0.0,Consumer credit,-1162,
12161,6584345,Active,currency 1,-2555,0,-728.0,,,0,315000.0,46183.5,0.0,0.0,Consumer credit,-1237,18486.0
12164,6539906,Closed,currency 1,-1165,0,-890.0,-980.0,,0,92647.8,0.0,,0.0,Consumer credit,-789,0.0
12165,5508701,Active,currency 1,-1385,0,-1364.0,,,0,0.0,0.0,0.0,0.0,Credit card,-1372,0.0
12167,5083051,Closed,currency 1,-1007,0,-852.0,-852.0,,0,60705.0,0.0,0.0,0.0,Consumer credit,-719,
12168,6418999,Closed,currency 1,-994,0,-658.0,-930.0,0.0,0,361197.0,0.0,0.0,0.0,Consumer credit,-930,
12169,5246504,Closed,currency 1,-1567,0,-1394.0,-1391.0,,0,301455.0,0.0,0.0,0.0,Consumer credit,-1376,
12171,5167010,Active,currency 1,-298,0,-116.0,,0.0,0,132297.84,111907.935,0.0,0.0,Consumer credit,-167,
12175,5037236,Closed,currency 1,-2645,0,-2340.0,-2339.0,0.0,0,34929.0,,,0.0,Consumer credit,-2337,
12176,5104226,Closed,currency 1,-2688,0,-830.0,-2442.0,0.0,0,293260.5,0.0,0.0,0.0,Car loan,-2442,
12178,6145653,Active,currency 1,-165,0,199.0,,,0,99693.0,62266.5,0.0,0.0,Consumer credit,-12,
12179,5408146,Closed,currency 1,-2290,0,-464.0,-827.0,7650.405,0,798008.85,0.0,0.0,0.0,Car loan,-827,
12181,5094462,Closed,currency 1,-1599,0,-503.0,-562.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-524,
12182,5847756,Closed,currency 1,-1512,0,-1236.0,-1161.0,,0,29092.5,0.0,,0.0,Consumer credit,-435,
12183,6088303,Closed,currency 1,-393,0,-28.0,-336.0,,0,313735.5,,,0.0,Consumer credit,-335,10098.0
12186,6032921,Closed,currency 1,-2492,0,-2116.0,-2116.0,,0,163269.0,,,0.0,Credit card,-2116,7922.43
12187,5800629,Active,currency 1,-969,0,369.0,,,0,135000.0,87394.5,0.0,0.0,Credit card,-32,
12191,6786270,Closed,currency 1,-2611,0,-2064.0,-2415.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-1460,26820.0
12192,5828286,Active,currency 1,-501,0,-44.0,,,0,126000.0,27963.0,0.0,0.0,Consumer credit,-109,
12193,5677792,Active,currency 1,-992,0,,,,0,27000.0,0.0,,0.0,Credit card,-976,
12194,5709392,Active,currency 1,-1451,0,712.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-8,
12195,6274243,Closed,currency 1,-1216,0,-789.0,-815.0,,0,246271.5,0.0,,0.0,Consumer credit,-815,40500.0
12196,5718074,Closed,currency 1,-993,0,31004.0,-232.0,,0,0.0,0.0,0.0,0.0,Credit card,-229,
12197,5685841,Closed,currency 1,-457,0,-43.0,-43.0,4456.71,0,149336.28,0.0,0.0,0.0,Consumer credit,-43,
12198,6427666,Closed,currency 1,-845,0,-296.0,-748.0,0.0,0,99810.0,0.0,0.0,0.0,Consumer credit,-716,
12199,5976898,Closed,currency 1,-1873,0,-1783.0,-1780.0,,0,13360.5,0.0,0.0,0.0,Consumer credit,-1680,0.0
12200,6313470,Closed,currency 1,-1508,0,-1207.0,-1207.0,,0,28957.5,0.0,0.0,0.0,Consumer credit,-1205,
12201,6498676,Closed,currency 1,-1153,0,-421.0,-453.0,,0,74596.5,0.0,0.0,0.0,Consumer credit,-453,0.0
12204,5518604,Closed,currency 1,-2646,0,-2311.0,-2339.0,14175.0,0,127485.0,0.0,0.0,0.0,Consumer credit,-2339,
12205,5899023,Closed,currency 1,-2624,0,-2258.0,-2413.0,,0,135000.0,,,0.0,Consumer credit,-2413,
12206,6429087,Closed,currency 1,-1780,0,-1049.0,-1094.0,11655.0,0,247500.0,0.0,0.0,0.0,Consumer credit,-1049,
12208,5173815,Closed,currency 1,-2128,0,-1916.0,-1944.0,0.0,0,59601.51,0.0,0.0,0.0,Consumer credit,-1944,
12209,6642413,Closed,currency 1,-2741,0,-2406.0,-2433.0,45.0,0,74542.05,0.0,0.0,0.0,Consumer credit,-2433,
12211,5786910,Closed,currency 1,-2577,0,-750.0,-1597.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-582,
12213,5864558,Active,currency 1,-542,0,1265.0,,0.0,0,405000.0,0.0,0.0,0.0,Credit card,-460,
12216,5055435,Active,currency 1,-345,0,202.0,,,0,126000.0,55651.5,0.0,0.0,Consumer credit,-3,
12217,5654917,Closed,currency 1,-2155,0,-1811.0,-1811.0,,0,90000.0,,,0.0,Consumer credit,-1808,
12219,5981044,Closed,currency 1,-2045,0,-1680.0,-1705.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-751,
12220,5671050,Closed,currency 1,-630,0,-446.0,-440.0,,0,73575.0,0.0,0.0,0.0,Consumer credit,-439,
12221,5623747,Closed,currency 1,-1173,0,1384.0,-604.0,,0,1485000.0,0.0,0.0,0.0,Consumer credit,-405,
12224,5052199,Active,currency 1,-375,0,992.0,,,0,337500.0,0.0,0.0,0.0,Credit card,-77,
12225,6041828,Closed,currency 1,-448,0,-262.0,-295.0,0.0,0,72000.0,0.0,0.0,0.0,Consumer credit,-290,
12227,6595621,Closed,currency 1,-423,0,1403.0,-360.0,,0,513000.0,0.0,0.0,0.0,Consumer credit,-336,
12229,6080945,Active,currency 1,-748,0,1026.0,,,0,0.0,0.0,0.0,0.0,Credit card,-15,
12230,6027826,Active,currency 1,-169,0,1056.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-26,
12232,6101816,Closed,currency 1,-916,0,-672.0,-672.0,0.0,0,178083.0,0.0,0.0,0.0,Consumer credit,-666,
12235,5928236,Closed,currency 1,-829,0,-653.0,-653.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-653,
12239,5415940,Closed,currency 1,-317,0,-217.0,-217.0,,0,0.0,0.0,0.0,0.0,Credit card,-215,0.0
12240,5787933,Closed,currency 1,-1900,0,-1566.0,-1594.0,,0,48070.35,0.0,,0.0,Consumer credit,-836,75240.0
12241,6423587,Active,currency 1,-602,0,487.0,,,0,423000.0,343246.5,0.0,0.0,Credit card,-132,
12242,6386241,Active,currency 1,-1339,0,-686.0,,,0,0.0,0.0,0.0,0.0,Credit card,-27,
12243,5010990,Closed,currency 1,-974,0,9983.0,-811.0,,0,270000.0,0.0,0.0,0.0,Credit card,-594,
12246,6144668,Closed,currency 1,-543,0,-194.0,-194.0,0.0,0,965250.0,0.0,0.0,0.0,Consumer credit,-190,33750.0
12247,5311055,Closed,currency 1,-777,0,-47.0,-47.0,,0,225000.0,,,0.0,Microloan,-38,
